CustomerID,Days_Since_Last_Purchase,Total_Transactions,Total_Products_Purchased,Total_Spend,Average_Transaction_Value,Unique_Products_Purchased,Average_Days_Between_Purchases,Day_Of_Week,Hour,Is_UK,Cancellation_Frequency,Cancellation_Rate,Monthly_Spending_Mean,Monthly_Spending_Std,Spending_Trend,cluster
15041.0,170,1,103,179.93,179.93,66,0.0,2,16,1,0,0.0,179.93,0.0,0.0,Occasional High-Spenders
15042.0,199,1,30,135.93,135.93,5,0.0,1,16,1,0,0.0,135.93,0.0,0.0,Occasional High-Spenders
15043.0,31,1,300,537.0,537.0,3,0.0,1,14,1,0,0.0,537.0,0.0,0.0,Occasional High-Spenders
15045.0,151,3,106,633.66,211.22,11,8.833333333333334,0,11,1,1,0.5,211.22,272.07355843594945,-21.069999999999993,Occasional High-Spenders
15046.0,9,16,3227,4921.71,307.606875,146,1.645,2,15,1,1,1.0,546.8566666666667,253.2946126055586,-5.029333333333338,Monthly High-Spenders
15047.0,269,1,222,343.62,343.62,22,0.0,1,10,1,0,0.0,343.62,0.0,0.0,Occasional High-Spenders
15048.0,65,5,180,377.52,75.50399999999999,86,3.223404255319149,0,11,1,1,0.25,94.38,44.39912836982276,-20.934,Occasional High-Spenders
15049.0,273,1,63,121.17000000000002,121.17000000000002,3,0.0,4,12,1,0,0.0,121.17000000000002,0.0,0.0,Low-Spending Weekend Shoppers
15050.0,25,5,1176,1682.77,336.554,68,0.5974025974025974,3,13,1,2,0.15384615384615385,841.385,597.1870320510988,-844.5500000000001,High-Spending Churn Risk
15051.0,23,3,1010,1383.3600000000001,461.12000000000006,130,0.900709219858156,4,14,1,0,0.0,461.11999999999995,267.0767777250579,-66.03,Low-Spending Weekend Shoppers
15052.0,319,1,79,207.73000000000002,207.73000000000002,27,0.0,0,15,1,0,0.0,207.73000000000002,0.0,0.0,Occasional High-Spenders
15053.0,4,3,984,693.95,231.3166666666667,49,4.073529411764706,0,12,1,0,0.0,231.3166666666667,21.643089736295344,-3.6500000000000057,Occasional High-Spenders
15054.0,12,2,198,302.1,151.05,105,0.24778761061946902,6,14,1,0,0.0,151.05,24.564889578420658,-34.73999999999998,Low-Spending Weekend Shoppers
15057.0,275,2,668,1489.5,744.75,25,1.6666666666666667,4,9,1,0,0.0,744.75,546.239988466608,-772.5,High-Spending Churn Risk
15058.0,25,11,1054,2102.54,191.14,199,1.0830188679245283,0,13,1,0,0.0,262.8175,92.24946685869944,13.476666666666667,Occasional High-Spenders
15059.0,40,11,602,1325.82,120.5290909090909,161,1.2352941176470589,6,11,1,2,0.5,220.97000000000003,66.58326726738484,27.774857142857147,Low-Spending Weekend Shoppers
15060.0,8,4,256,293.0,73.25,80,0.008849557522123894,2,14,1,0,0.0,146.5,183.6921996166413,-259.78,Occasional High-Spenders
15062.0,71,4,763,987.86,246.965,47,5.142857142857143,4,10,1,0,0.0,246.965,77.60147657529892,-0.46200000000000613,Low-Spending Weekend Shoppers
15063.0,213,1,56,370.79999999999995,370.79999999999995,5,0.0,1,13,1,0,0.0,370.79999999999995,0.0,0.0,Occasional High-Spenders
15065.0,37,6,1355,3135.98,522.6633333333333,148,1.6178343949044587,1,11,1,2,0.18181818181818182,627.196,554.8592435293838,52.59400000000001,High-Spending Churn Risk
15066.0,31,2,279,760.59,380.295,42,0.4230769230769231,0,13,1,1,1.0,380.295,725.9087504982979,-1026.5900000000001,High-Spending Churn Risk
15067.0,78,3,954,1744.76,581.5866666666667,82,2.5185185185185186,3,13,1,0,0.0,872.38,34.40781597253746,48.66000000000008,High-Spending Churn Risk
15068.0,46,2,364,553.36,276.68,96,2.0388349514563107,0,14,1,0,0.0,276.67999999999995,51.92992201034007,73.44,Occasional High-Spenders
15069.0,179,1,520,1109.53,1109.53,70,0.0,0,14,1,0,0.0,1109.53,0.0,0.0,High-Spending Churn Risk
15071.0,93,2,269,982.07,491.035,25,7.28,2,11,1,0,0.0,491.0350000000001,138.07674116229717,-195.27000000000004,Occasional High-Spenders
15073.0,9,4,277,612.43,153.1075,31,2.36,0,12,1,1,1.0,306.21500000000003,176.44435510947923,-249.53000000000003,Occasional High-Spenders
15074.0,105,1,431,735.67,735.67,41,0.0,4,14,1,0,0.0,735.67,0.0,0.0,Low-Spending Weekend Shoppers
15075.0,77,1,447,773.03,773.03,27,0.0,4,12,1,0,0.0,773.03,0.0,0.0,High-Spending Churn Risk
15076.0,172,1,571,880.85,880.85,49,0.0,0,8,1,0,0.0,880.85,0.0,0.0,High-Spending Churn Risk
15079.0,212,5,388,893.66,178.732,47,3.25531914893617,4,13,1,1,1.0,223.41500000000002,186.79782038342952,36.402,Low-Spending Weekend Shoppers
15081.0,22,6,188,487.35,81.22500000000001,26,10.147058823529411,2,13,1,1,0.2,97.47,16.852395972086583,-8.495000000000001,Occasional High-Spenders
15083.0,256,1,38,88.2,88.2,5,0.0,0,12,1,0,0.0,88.2,0.0,0.0,Occasional High-Spenders
15087.0,281,1,470,306.94,306.94,15,0.0,3,10,1,0,0.0,306.94,0.0,0.0,Low-Spending Weekend Shoppers
15088.0,21,3,457,1140.27,380.09,53,0.7796610169491526,0,14,1,1,0.3333333333333333,570.135,387.8551405486332,-548.51,Occasional High-Spenders
15089.0,10,6,1359,2420.84,403.47333333333336,139,0.8194444444444444,2,14,1,0,0.0,605.21,719.9555980753257,-453.03599999999994,High-Spending Churn Risk
15090.0,308,1,208,381.32,381.32,23,0.0,4,14,1,0,0.0,381.32,0.0,0.0,Low-Spending Weekend Shoppers
15091.0,53,2,343,476.96,238.48,30,0.4666666666666667,0,12,1,1,0.5,476.96,0.0,0.0,Occasional High-Spenders
15092.0,215,2,135,457.81,228.905,23,2.72,1,12,1,0,0.0,228.90500000000003,133.2966993214761,-188.51000000000002,Occasional High-Spenders
15093.0,18,9,3733,4410.14,490.0155555555556,52,3.189189189189189,4,13,1,3,0.2727272727272727,630.0200000000001,372.00982997764993,-27.625000000000007,Monthly High-Spenders
15095.0,103,5,1077,1364.7,272.94,30,2.0833333333333335,4,14,1,1,0.09090909090909091,341.175,321.61366487345236,-103.994,Low-Spending Weekend Shoppers
15096.0,42,1,120,219.39000000000001,219.39000000000001,11,0.0,4,10,1,0,0.0,219.39000000000001,0.0,0.0,Low-Spending Weekend Shoppers
15097.0,4,1,170,248.08,248.08,25,0.0,0,14,1,0,0.0,248.08,0.0,0.0,Occasional High-Spenders
15099.0,84,1,343,410.48,410.48,23,0.0,4,13,1,0,0.0,410.48,0.0,0.0,Low-Spending Weekend Shoppers
15100.0,330,6,58,635.1,105.85000000000001,1,8.6,2,9,1,3,0.5,317.55,247.77021612776625,-350.4,Occasional High-Spenders
15101.0,8,3,239,310.03,103.34333333333332,8,43.875,3,10,1,1,0.5,103.34333333333332,111.37880693082205,56.485,Low-Spending Weekend Shoppers
15103.0,31,2,329,703.36,351.68,35,1.6176470588235294,1,14,1,0,0.0,351.68,84.8528137423857,120.0,Occasional High-Spenders
15104.0,166,3,633,968.64,322.88,66,1.7058823529411764,4,12,1,1,0.5,322.88,325.0060510205925,-199.76999999999998,Low-Spending Weekend Shoppers
15105.0,18,7,1211,2298.93,328.4185714285714,90,1.16,0,11,1,0,0.0,574.7325000000001,50.53143666735264,4.26099999999999,Occasional High-Spenders
15106.0,17,7,1144,1407.73,201.1042857142857,90,2.495049504950495,3,8,1,2,2.0,281.546,113.73288829533874,-68.735,Monthly High-Spenders
15107.0,311,8,162,260.0,32.5,12,3.588235294117647,1,15,1,2,1.0,86.66666666666667,42.99320682774585,-42.625,Occasional High-Spenders
15108.0,141,4,488,1150.75,287.6875,49,1.5087719298245614,3,10,0,1,0.25,383.5833333333333,230.74117715165906,230.7,Low-Spending Weekend Shoppers
15109.0,240,2,127,463.75,231.875,28,0.16666666666666666,4,9,1,1,1.0,463.75,0.0,0.0,Low-Spending Weekend Shoppers
15110.0,23,7,241,973.2,139.02857142857144,17,7.7631578947368425,2,9,1,3,3.0,194.64000000000001,128.37271127463188,58.155,Monthly High-Spenders
15111.0,29,3,710,1567.48,522.4933333333333,70,4.132530120481928,1,8,1,0,0.0,522.4933333333333,370.19845506610824,20.590000000000003,High-Spending Churn Risk
15113.0,9,4,2319,3339.12,834.78,76,0.46875,6,15,1,1,0.02631578947368421,1669.56,668.6967408324942,-945.6800000000001,High-Spending Churn Risk
15114.0,30,10,3096,2760.56,276.056,136,1.3826530612244898,2,15,1,0,0.0,345.07,249.58532471739142,57.48095238095239,Monthly High-Spenders
15115.0,18,1,157,340.11,340.11,21,0.0,0,14,1,0,0.0,340.11,0.0,0.0,Occasional High-Spenders
15116.0,17,4,648,1352.75,338.1875,37,4.25,3,12,1,0,0.0,338.1875,143.25256562565758,-88.84899999999999,Low-Spending Weekend Shoppers
15117.0,14,6,1947,1550.13,258.355,63,2.5443037974683542,3,15,1,1,1.0,387.5325,94.94207826353916,27.007000000000012,Monthly High-Spenders
15119.0,245,1,88,266.4,266.4,14,0.0,4,9,1,0,0.0,266.4,0.0,0.0,Low-Spending Weekend Shoppers
15120.0,129,2,292,343.82,171.91,21,0.19047619047619047,4,9,1,1,0.16666666666666666,171.91,264.3306569431552,-373.82,Low-Spending Weekend Shoppers
15121.0,50,2,199,457.72,228.86,28,8.814814814814815,3,12,1,0,0.0,228.85999999999999,93.74821704971247,-132.57999999999998,Low-Spending Weekend Shoppers
15122.0,85,6,788,1612.13,268.68833333333333,65,2.4651162790697674,2,16,1,3,1.5,403.03249999999997,299.79789896695405,-98.447,Monthly High-Spenders
15123.0,7,2,1195,2199.31,1099.655,93,1.8952380952380952,1,13,1,0,0.0,1099.655,42.6880363802318,60.36999999999989,High-Spending Churn Risk
15124.0,22,2,233,184.19,92.095,14,12.071428571428571,2,9,1,0,0.0,92.095,1.9021172413918113,2.6899999999999977,Occasional High-Spenders
15127.0,65,1,251,406.53,406.53,16,0.0,2,10,1,0,0.0,406.53,0.0,0.0,Occasional High-Spenders
15128.0,60,7,1327,1423.25,203.32142857142858,75,1.4587155963302751,4,12,1,3,3.0,355.8125,69.13305787875052,-50.14300000000001,Monthly High-Spenders
15129.0,50,11,1794,3447.4,313.40000000000003,54,2.9036144578313254,1,13,1,0,0.0,492.4857142857143,180.01292378207583,53.851071428571416,High-Spending Churn Risk
15130.0,169,1,197,330.11,330.11,22,0.0,3,10,1,0,0.0,330.11,0.0,0.0,Low-Spending Weekend Shoppers
15132.0,18,5,679,977.9300000000001,195.586,49,4.784313725490196,4,11,1,0,0.0,195.586,136.47313427924195,-63.843999999999994,Low-Spending Weekend Shoppers
15133.0,127,3,680,982.42,327.4733333333333,27,6.214285714285714,3,10,1,0,0.0,327.47333333333336,4.960255369770129,-4.340000000000003,Low-Spending Weekend Shoppers
15134.0,14,8,887,1387.99,173.49875,44,3.138888888888889,2,12,1,0,0.0,198.28428571428572,78.59292267906886,29.51642857142858,Occasional High-Spenders
15135.0,233,2,41,127.15,63.575,9,0.6666666666666666,3,19,1,1,0.3333333333333333,127.15,0.0,0.0,Low-Spending Weekend Shoppers
15136.0,2,5,775,1282.45,256.49,61,1.3823529411764706,6,16,1,1,0.14285714285714285,427.48333333333335,161.75141678926133,-160.875,Low-Spending Weekend Shoppers
15139.0,239,2,208,178.96,89.48,13,8.083333333333334,4,12,1,0,0.0,89.48,46.131646404610365,-65.24000000000001,Low-Spending Weekend Shoppers
15140.0,52,8,1567,2350.0,293.75,74,2.65,1,14,1,1,0.125,335.7142857142857,182.44356916200533,-7.863928571428573,Occasional High-Spenders
15142.0,46,1,365,498.74,498.74,26,0.0,0,12,1,0,0.0,498.74,0.0,0.0,Occasional High-Spenders
15143.0,225,1,150,259.45,259.45,14,0.0,3,12,1,0,0.0,259.45,0.0,0.0,Low-Spending Weekend Shoppers
15144.0,8,18,3026,6530.04,362.78,132,1.400921658986175,3,15,1,1,0.14285714285714285,725.56,350.2048282077219,47.51733333333334,Monthly High-Spenders
15145.0,4,4,756,1194.73,298.6825,54,3.696969696969697,1,15,1,0,0.0,398.24333333333334,292.4554226430642,-282.835,Occasional High-Spenders
15146.0,164,3,1459,1313.66,437.8866666666667,90,1.351063829787234,0,13,1,1,0.25,656.83,231.7754607373266,-327.78000000000003,High-Spending Churn Risk
15147.0,218,2,363,608.65,304.325,28,0.7857142857142857,2,15,1,1,0.1,304.325,451.38161377043264,-638.35,Occasional High-Spenders
15148.0,10,1,187,301.29,301.29,20,0.0,1,8,1,0,0.0,301.29,0.0,0.0,Occasional High-Spenders
15149.0,133,1,128,520.8000000000001,520.8000000000001,23,0.0,4,10,1,0,0.0,520.8000000000001,0.0,0.0,Low-Spending Weekend Shoppers
15150.0,17,11,3617,5280.83,480.07545454545453,282,0.7390029325513197,0,15,1,1,0.16666666666666666,880.1383333333333,577.6595945508624,105.85457142857142,Monthly High-Spenders
15153.0,31,1,198,329.25,329.25,22,0.0,1,17,1,0,0.0,329.25,0.0,0.0,Occasional High-Spenders
15154.0,74,2,85,224.73,112.365,66,0.013513513513513514,6,16,1,1,0.5,224.73,0.0,0.0,Low-Spending Weekend Shoppers
15156.0,1,3,597,961.49,320.49666666666667,51,0.5925925925925926,0,9,1,0,0.0,480.745,230.43902892088403,325.89000000000004,Occasional High-Spenders
15157.0,3,5,2243,1879.84,375.96799999999996,125,2.7099236641221376,3,13,1,2,0.3333333333333333,469.96000000000004,444.4254793925899,-231.946,Monthly High-Spenders
15158.0,45,1,198,401.40000000000003,401.40000000000003,7,0.0,1,13,1,0,0.0,401.40000000000003,0.0,0.0,Occasional High-Spenders
15160.0,357,1,84,158.16,158.16,4,0.0,4,14,1,0,0.0,158.16,0.0,0.0,Low-Spending Weekend Shoppers
15163.0,18,2,186,304.47,152.235,29,6.214285714285714,0,13,1,0,0.0,152.235,3.9103004999616187,-5.530000000000001,Occasional High-Spenders
15164.0,68,3,351,824.58,274.86,79,2.71,6,12,1,0,0.0,274.86,162.04157090080312,146.455,Low-Spending Weekend Shoppers
15165.0,373,1,160,487.75,487.75,27,0.0,2,14,1,0,0.0,487.75,0.0,0.0,Occasional High-Spenders
15167.0,320,1,65,158.8,158.8,39,0.0,6,12,1,0,0.0,158.8,0.0,0.0,Low-Spending Weekend Shoppers
15168.0,25,1,52,106.56,106.56,5,0.0,0,11,1,0,0.0,106.56,0.0,0.0,Occasional High-Spenders
15171.0,324,2,190,1034.5,517.25,5,1.1666666666666667,2,15,1,1,0.3333333333333333,1034.5,0.0,0.0,High-Spending Churn Risk
15172.0,8,5,1610,1609.05,321.81,105,2.111111111111111,4,11,1,0,0.0,321.81,79.63602388366711,21.081000000000007,Low-Spending Weekend Shoppers
15174.0,322,1,145,135.75,135.75,11,0.0,4,9,1,0,0.0,135.75,0.0,0.0,Low-Spending Weekend Shoppers
15175.0,71,1,454,224.14,224.14,23,0.0,3,11,1,0,0.0,224.14,0.0,0.0,Low-Spending Weekend Shoppers
15178.0,260,1,30,40.5,40.5,3,0.0,3,15,1,0,0.0,40.5,0.0,0.0,Low-Spending Weekend Shoppers
15179.0,18,7,1907,2186.2,312.3142857142857,91,3.6808510638297873,0,12,1,2,0.25,437.23999999999995,518.9359413260946,5.824000000000012,Monthly High-Spenders
15180.0,367,1,36,87.5,87.5,6,0.0,1,14,1,0,0.0,87.5,0.0,0.0,Occasional High-Spenders
15181.0,66,4,543,684.53,171.1325,12,18.6875,1,13,1,1,1.0,171.1325,136.4603027440581,61.32899999999999,Occasional High-Spenders
15182.0,154,2,253,622.85,311.425,24,4.071428571428571,2,12,1,0,0.0,311.425,83.51638192594314,-118.11000000000001,Occasional High-Spenders
15184.0,29,2,199,402.2,201.1,59,2.639344262295082,3,13,1,0,0.0,201.10000000000002,48.26710888379376,-68.26000000000002,Low-Spending Weekend Shoppers
15185.0,70,1,666,310.62,310.62,21,0.0,4,14,1,0,0.0,310.62,0.0,0.0,Low-Spending Weekend Shoppers
15186.0,14,2,215,411.41,205.705,17,8.555555555555555,4,14,1,0,0.0,205.70499999999998,33.31180046169823,-47.109999999999985,Low-Spending Weekend Shoppers
15187.0,1,17,1868,4655.08,273.82823529411763,60,2.318681318681319,3,15,1,2,2.0,581.885,347.90560833979913,73.32333333333332,Monthly High-Spenders
15192.0,119,3,918,1044.32,348.1066666666666,36,4.92,2,15,1,0,0.0,348.1066666666666,64.99559549179725,-4.335000000000008,Occasional High-Spenders
15193.0,60,1,144,499.32,499.32,19,0.0,0,8,1,0,0.0,499.32,0.0,0.0,Occasional High-Spenders
15197.0,8,5,453,656.44,131.288,30,10.0,1,10,1,2,1.0,131.28799999999998,367.51093190543327,-39.477999999999994,Occasional High-Spenders
15198.0,92,2,120,193.64,96.82,10,3.5555555555555554,3,14,1,0,0.0,96.82,15.301790744876884,-21.64,Low-Spending Weekend Shoppers
15199.0,59,4,396,1268.7,317.175,5,20.75,1,10,1,0,0.0,317.17499999999995,24.285472337730337,-14.989999999999986,Occasional High-Spenders
15201.0,78,11,962,927.84,84.34909090909092,38,1.7604166666666667,3,14,1,6,6.0,231.96,130.0806706112275,-76.46000000000001,Monthly High-Spenders
15203.0,25,6,1753,1827.8,304.6333333333333,82,2.028368794326241,2,15,1,0,0.0,304.6333333333333,103.75779385986705,-10.072000000000001,Occasional High-Spenders
15204.0,357,1,258,316.58,316.58,9,0.0,4,13,1,0,0.0,316.58,0.0,0.0,Low-Spending Weekend Shoppers
15205.0,85,2,378,653.24,326.62,37,1.1666666666666667,3,16,1,0,0.0,326.62,211.67948601600486,-299.35999999999996,Low-Spending Weekend Shoppers
15206.0,10,4,162,420.29999999999995,105.07499999999999,3,33.125,1,11,1,0,0.0,105.075,90.96033476191695,64.59,Occasional High-Spenders
15208.0,1,6,314,867.62,144.60333333333332,25,8.380952380952381,2,14,1,1,1.0,173.524,70.83235757759303,19.298,Occasional High-Spenders
15210.0,225,1,228,331.18,331.18,20,0.0,3,16,1,0,0.0,331.18,0.0,0.0,Low-Spending Weekend Shoppers
15211.0,60,2,240,894.4100000000001,447.20500000000004,52,5.980392156862745,0,13,1,0,0.0,447.20500000000004,90.70058682279846,128.27000000000004,Occasional High-Spenders
15212.0,239,2,33,88.94999999999999,44.474999999999994,5,0.3333333333333333,1,13,1,1,0.5,88.94999999999999,0.0,0.0,Occasional High-Spenders
15213.0,318,3,270,325.05,108.35000000000001,22,0.4583333333333333,4,11,1,1,0.2,325.05,0.0,0.0,Low-Spending Weekend Shoppers
15214.0,1,8,1254,1661.44,207.68,109,2.2110091743119265,0,9,1,0,0.0,276.9066666666667,182.50833599226823,-32.2137142857143,Occasional High-Spenders
15215.0,44,6,211,615.99,102.665,35,6.5,0,12,1,3,3.0,153.9975,202.85016561902697,147.079,Occasional High-Spenders
15216.0,87,1,28,96.6,96.6,2,0.0,1,11,1,0,0.0,96.6,0.0,0.0,Occasional High-Spenders
15218.0,10,11,3329,5756.89,523.3536363636364,77,1.8666666666666667,0,11,1,0,0.0,639.6544444444444,153.83756044210324,8.51683333333333,High-Spending Churn Risk
15219.0,176,1,45,305.75,305.75,9,0.0,3,16,1,0,0.0,305.75,0.0,0.0,Low-Spending Weekend Shoppers
15220.0,51,7,1377,1758.92,251.27428571428572,110,1.9406779661016949,4,12,1,1,0.25,293.15333333333336,142.58672500154657,32.029142857142865,Low-Spending Weekend Shoppers
15221.0,366,2,25,114.1,57.05,9,0.3,6,12,1,1,0.5,114.1,0.0,0.0,Low-Spending Weekend Shoppers
15222.0,318,1,440,585.0,585.0,5,0.0,1,8,1,0,0.0,585.0,0.0,0.0,Occasional High-Spenders
15223.0,225,3,98,454.90000000000003,151.63333333333335,14,0.7741935483870968,0,12,1,1,1.0,454.90000000000003,0.0,0.0,Occasional High-Spenders
15224.0,358,3,150,310.48,103.49333333333334,13,0.26666666666666666,3,15,1,1,0.5,310.48,0.0,0.0,Low-Spending Weekend Shoppers
15225.0,234,1,226,409.40000000000003,409.40000000000003,23,0.0,1,14,1,0,0.0,409.40000000000003,0.0,0.0,Occasional High-Spenders
15226.0,310,1,71,154.41,154.41,8,0.0,2,11,1,0,0.0,154.41,0.0,0.0,Occasional High-Spenders
15227.0,36,5,750,1219.4,243.88000000000002,43,4.9298245614035086,2,15,1,0,0.0,304.85,38.41070770848496,1.7959999999999923,Occasional High-Spenders
15228.0,66,5,2252,3376.96,675.392,110,1.824,1,12,1,1,1.0,844.24,348.48713194798654,138.57200000000003,High-Spending Churn Risk
15230.0,239,2,351,429.6,214.8,23,0.045454545454545456,2,11,1,0,0.0,429.6,0.0,0.0,Occasional High-Spenders
15232.0,113,2,686,612.06,306.03,26,0.9,4,12,1,0,0.0,306.03,6.123544725075499,-8.660000000000025,Low-Spending Weekend Shoppers
15234.0,276,1,196,197.0,197.0,14,0.0,1,8,1,0,0.0,197.0,0.0,0.0,Occasional High-Spenders
15235.0,217,12,1324,2247.51,187.29250000000002,132,1.0985915492957747,3,9,1,0,0.0,449.50200000000007,138.19603149150117,-60.614000000000004,High-Spending Churn Risk
15236.0,298,1,269,321.05,321.05,15,0.0,0,10,1,0,0.0,321.05,0.0,0.0,Occasional High-Spenders
15237.0,1,4,1071,1412.32,353.08,94,2.306122448979592,1,15,1,0,0.0,353.08000000000004,395.4310131995214,-248.56200000000007,High-Spending Churn Risk
15238.0,29,5,689,1056.54,211.308,49,3.0392156862745097,0,15,1,2,0.3333333333333333,352.18,104.57373618648231,7.260000000000018,Occasional High-Spenders
15239.0,10,3,591,764.34,254.78,48,1.3333333333333333,3,9,1,1,1.0,254.78,245.36601374273496,-71.495,Low-Spending Weekend Shoppers
15240.0,44,7,1361,1685.57,240.79571428571427,61,3.9878048780487805,2,9,1,2,1.0,280.92833333333334,146.19603406613555,53.33971428571429,Monthly High-Spenders
15241.0,66,9,1814,1723.59,191.51,81,1.9908256880733946,1,15,1,1,0.25,246.22714285714287,185.83413202049167,-39.28785714285715,Occasional High-Spenders
15243.0,74,1,185,316.68,316.68,22,0.0,0,14,1,0,0.0,316.68,0.0,0.0,Occasional High-Spenders
15244.0,65,2,405,631.57,315.785,31,5.545454545454546,2,13,1,0,0.0,315.78499999999997,25.2366410205479,35.69,Occasional High-Spenders
15245.0,134,3,1784,2515.84,838.6133333333333,55,1.4431818181818181,2,13,1,0,0.0,838.6133333333333,386.18991044994084,-236.68,High-Spending Churn Risk
15246.0,238,2,247,514.15,257.075,32,3.75,4,14,1,0,0.0,257.07500000000005,100.51522894566773,142.15000000000003,Low-Spending Weekend Shoppers
15247.0,122,1,160,356.0,356.0,6,0.0,1,12,1,0,0.0,356.0,0.0,0.0,Occasional High-Spenders
15249.0,31,15,3557,6657.36,443.82399999999996,211,0.6302521008403361,2,11,1,2,0.25,832.1700000000001,436.63554151521583,-75.10595238095237,Monthly High-Spenders
15251.0,9,15,6084,10327.11,688.474,97,1.9333333333333333,1,10,1,4,0.6666666666666666,1290.88875,856.8962210949385,-232.2170238095238,Monthly High-Spenders
15252.0,36,2,522,740.78,370.39,44,3.4186046511627906,3,13,1,0,0.0,370.39,98.76867519613698,139.68,Low-Spending Weekend Shoppers
15253.0,16,6,864,915.3,152.54999999999998,52,2.8333333333333335,0,12,1,1,0.09090909090909091,305.09999999999997,146.94280349850413,51.874999999999986,Occasional High-Spenders
15254.0,127,1,275,300.36,300.36,18,0.0,3,15,1,0,0.0,300.36,0.0,0.0,Low-Spending Weekend Shoppers
15255.0,66,1,489,890.85,890.85,47,0.0,1,12,1,0,0.0,890.85,0.0,0.0,High-Spending Churn Risk
15256.0,148,1,55,98.45,98.45,6,0.0,3,11,1,0,0.0,98.45,0.0,0.0,Low-Spending Weekend Shoppers
15257.0,281,2,45,232.14999999999998,116.07499999999999,7,0.2857142857142857,1,12,1,1,1.0,232.14999999999998,0.0,0.0,Occasional High-Spenders
15258.0,168,2,142,623.16,311.58,32,1.4848484848484849,4,12,1,0,0.0,311.58000000000004,5.769991334482265,-8.160000000000025,Low-Spending Weekend Shoppers
15260.0,100,8,861,1780.77,222.59625,62,3.5324675324675323,2,13,1,1,0.3333333333333333,296.795,95.49754379040333,-22.59857142857143,Occasional High-Spenders
15261.0,135,1,270,254.82,254.82,19,0.0,2,15,1,0,0.0,254.82,0.0,0.0,Occasional High-Spenders
15262.0,323,1,73,178.95000000000002,178.95000000000002,10,0.0,3,12,1,0,0.0,178.95000000000002,0.0,0.0,Low-Spending Weekend Shoppers
15263.0,106,1,89,156.51,156.51,12,0.0,3,10,1,0,0.0,156.51,0.0,0.0,Low-Spending Weekend Shoppers
15264.0,64,1,265,393.74,393.74,23,0.0,3,13,1,0,0.0,393.74,0.0,0.0,Low-Spending Weekend Shoppers
15265.0,151,2,612,1506.1200000000001,753.0600000000001,76,1.037037037037037,0,12,1,0,0.0,753.06,57.72819761606977,81.63999999999999,High-Spending Churn Risk
15266.0,338,1,18,119.3,119.3,6,0.0,2,13,1,0,0.0,119.3,0.0,0.0,Occasional High-Spenders
15267.0,22,5,944,1717.36,343.472,8,16.0,4,10,1,0,0.0,429.34,417.5514320416109,-291.04800000000006,Low-Spending Weekend Shoppers
15269.0,23,1,26,408.8,408.8,2,0.0,2,9,1,0,0.0,408.8,0.0,0.0,Occasional High-Spenders
15270.0,15,9,1459,2298.2,255.35555555555553,22,6.276595744680851,2,9,1,2,2.0,574.55,283.67324218779135,-113.22999999999998,Monthly High-Spenders
15271.0,7,16,1246,2472.09,154.505625,184,1.356060606060606,0,13,1,1,0.25,247.209,92.47258277757551,13.040909090909091,Monthly High-Spenders
15272.0,57,2,310,721.94,360.97,63,0.46774193548387094,3,12,1,0,0.0,360.97,87.69538300275563,124.02000000000004,Low-Spending Weekend Shoppers
15274.0,4,2,619,716.57,358.285,44,0.30434782608695654,0,14,1,0,0.0,358.285,36.352359620800385,-51.40999999999997,Occasional High-Spenders
15275.0,31,2,497,609.19,304.595,41,0.14634146341463414,2,11,1,1,0.14285714285714285,609.19,0.0,0.0,Occasional High-Spenders
15276.0,66,1,61,128.63,128.63,49,0.0,1,16,1,0,0.0,128.63,0.0,0.0,Occasional High-Spenders
15277.0,46,1,205,255.89999999999998,255.89999999999998,12,0.0,0,10,1,0,0.0,255.89999999999998,0.0,0.0,Occasional High-Spenders
15279.0,354,2,185,277.40999999999997,138.70499999999998,21,0.55,0,10,1,1,0.5,277.40999999999997,0.0,0.0,Occasional High-Spenders
15280.0,172,1,154,113.12,113.12,16,0.0,0,17,1,0,0.0,113.12,0.0,0.0,Occasional High-Spenders
15281.0,58,12,1193,2239.9500000000003,186.66250000000002,122,1.8456375838926173,0,15,1,3,1.5,279.99375,268.77853692677917,-46.02940476190476,Monthly High-Spenders
15286.0,49,1,55,240.55,240.55,3,0.0,4,11,1,0,0.0,240.55,0.0,0.0,Low-Spending Weekend Shoppers
15287.0,22,3,432,485.24,161.74666666666667,17,2.4,4,12,1,1,0.06666666666666667,161.74666666666667,171.77734784695372,-97.635,Low-Spending Weekend Shoppers
15288.0,43,5,775,2306.52,461.304,80,3.7011494252873565,3,14,1,0,0.0,461.304,314.56729729900405,-33.537,High-Spending Churn Risk
15289.0,29,4,996,935.1,233.775,43,3.793103448275862,0,11,1,1,0.5,311.7,67.036911474202,-66.82499999999999,Occasional High-Spenders
15290.0,4,21,4430,7788.7699999999995,370.8938095238095,92,1.6904761904761905,4,14,1,3,0.5,649.0641666666667,478.8244332350625,97.26122377622379,Monthly High-Spenders
15292.0,201,1,55,178.39,178.39,24,0.0,6,15,1,0,0.0,178.39,0.0,0.0,Low-Spending Weekend Shoppers
15296.0,44,10,1757,3610.31,361.031,137,1.4170854271356783,0,11,1,4,4.0,601.7183333333334,454.68629737068903,-65.79914285714285,Monthly High-Spenders
15297.0,10,4,290,635.04,158.76,30,1.325,1,16,1,1,0.5,317.52000000000004,123.12143274020167,174.12000000000003,Occasional High-Spenders
